word1	word2	sent1	sent2	Gold_Complexity	prompt1_answer	prompt5_answer	prompt7_answer	binary_answer1	binary_answer5	binary_answer7	mode_complexity
chão	observadores	com os pés no chão e sem imitar os incendiários que colocam as mãos também, o novo presidente do tribunal de justiça, rui ramos, dono de uma serenidade impressionante, ao assumir a chefia do poder judiciário, cobrou cautela com as delações premiadas e prudência com os possíveis exageros	de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa	0	"""observadores"	chão.	"(a). ""com"	0	0	1	0
inserção	destino	o governo federal também está investindo na inserção de ações prioritárias de saúde no conjunto de critérios para a comprovação da prestação de serviços ao sus para certificar as entidades beneficentes	passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez	1	"""inserção"	destino	"(a).  """	1	1	1	1
on-line	observadores	O checklist foi aplicado a 16 enfermeiros de oito unidades cirúrgicas, e submetido à validação por meio da técnica Delphi on-line com oito especialistas.	de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa	0	"""observadores"	"""on-line"""	"(a). ""o"	0	0	1	0
delegação	nome	vitória está pronto – com o lateral-direito norberto e o zagueiro kanu integrados ao grupo, e sem o meia serginho, desligado na segunda-feira (18) quando a delegação chegou a belo horizonte – o jogador já atuou na competição pelo santos – o treinador vagner mancini levou os jogadores à cidade do galo, ct do atlético mineiro, em vespasiano, na tarde desta terça (19)	Eu vim em nome de meu Pai, e não me aceitais; se outro vier em seu próprio nome, a esse aceitareis.	1	delegação	nome.	"(a). ""v"	1	1	1	1
murmurando	destino	Todos eles são os mais rebeldes, andam murmurando; são duros como bronze e ferro; todos eles são corruptores.	passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez	1	"""murmurando"""	destino.	"(b). ""pass"	1	1	0	1
retos	siclos	O sacrifício dos ímpios é abominável ao SENHOR, mas a oração dos retos é o seu contentamento.	E dos mil e setecentos e setenta e cinco siclos fez os colchetes das colunas, e cobriu os seus capitéis, e os cingiu de molduras.	0	"""retos"" is"	siclos	"(a). ""o"	1	1	1	1
praia	arrabaldes	E, sendo já manhã, Jesus se apresentou na praia, mas os discípulos não conheceram que era Jesus.	Porque os levitas deixaram os seus arrabaldes, e a sua possessão, e vieram a Judá e a Jerusalém, porque Jeroboão e seus filhos os lançaram fora para que não ministrassem ao SENHOR.	0	arrabaldes.	praia.	"(b). ""p"	0	0	0	0
garantias	dissipa	segundo nota divulgada pela assessoria de imprensa da polícia civil, com base em informações da central de garantias norte, a delegada carolina marins, após apreciar as provas, autuou o coronel em flagrante pelos crimes de estupro de vulnerável e corrupção ativa	Assentando-se o rei no trono do juízo, com os seus olhos dissipa todo o mal.	0	garantias is more	"""garantias"""	"(a). ""se"	1	0	1	1
tribo	arrabaldes	Foram contados deles, da tribo de Zebulom, cinqüenta e sete mil e quatrocentos.	Porque os levitas deixaram os seus arrabaldes, e a sua possessão, e vieram a Judá e a Jerusalém, porque Jeroboão e seus filhos os lançaram fora para que não ministrassem ao SENHOR.	0	arrabaldes is	arrabaldes.	"(b). """	0	1	0	0
guarnições	noites	E Davi pós guarnições na Síria de Damasco, e os sírios ficaram por servos de Davi, pagando-lhe tributos; e o SENHOR guardou a Davi por onde quer que ia.	Porque, passados ainda sete dias, farei chover sobre a terra quarenta dias e quarenta noites; e desfarei de sobre a face da terra toda a substância que fiz.	1	"""guarniç"	noites.	"(a). ""e"	1	1	1	1
indignação	observadores	E disse Moisés a Arão: Toma o teu incensário, e põe nele fogo do altar, e deita incenso sobre ele, e vai depressa à congregação, e faze expiação por eles; porque grande indignação saiu de diante do SENHOR; já começou a praga.	de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa	1	indignação	observadores.	"(a). ""e"	1	1	1	1
ceifeiros	nome	O inimigo, que o semeou, é o diabo; e a ceifa é o fim do mundo; e os ceifeiros são os anjos.	Eu vim em nome de meu Pai, e não me aceitais; se outro vier em seu próprio nome, a esse aceitareis.	1	"""ceifei"	nome.	"(a). ""o"	1	1	1	1
orações	nome	Pedindo sempre em minhas orações que nalgum tempo, pela vontade de Deus, se me ofereça boa ocasião de ir ter convosco.	Eu vim em nome de meu Pai, e não me aceitais; se outro vier em seu próprio nome, a esse aceitareis.	1	"""oraç"	nome.	(a).	1	1	1	1
comprara	siclos	Mas o pobre não tinha coisa nenhuma, senão uma pequena cordeira que comprara e criara; e ela tinha crescido com ele e com seus filhos; do seu bocado comia, e do seu copo bebia, e dormia em seu regaço, e a tinha como filha.	E dos mil e setecentos e setenta e cinco siclos fez os colchetes das colunas, e cobriu os seus capitéis, e os cingiu de molduras.	0	comprara.	siclos	"(b). ""e"	1	1	0	1
ajuda	siclos	ele ajuda a separar e distribuir, para que ele possa conhecer a realidade da onde vai trabalhar, porque é a comunidade que vai recebê-lo como profissional, ressalta a coordenadora acadêmica	E dos mil e setecentos e setenta e cinco siclos fez os colchetes das colunas, e cobriu os seus capitéis, e os cingiu de molduras.	0	"""siclos"""	ajuda. 	"(b). ""e"	0	0	0	0
Daniel	inimigos	Então Daniel, cujo nome era Beltessazar, esteve atônito por uma hora, e os seus pensamentos o turbavam; falou, pois, o rei, dizendo: Beltessazar, não te espante o sonho, nem a sua interpretação. Respondeu Beltessazar, dizendo: Senhor meu, seja o sonho contra os que te têm ódio, e a sua interpretação aos teus inimigos.	E eu derrubarei os seus inimigos perante a sua face, e ferirei aos que o odeiam.	0	"""inimigos"	daniel	"(a). ""ent"	0	0	1	0
pedra	noites	E disseram uns aos outros: Eia, façamos tijolos e queimemo-los bem. E foi-lhes o tijolo por pedra, e o betume por cal.	Porque, passados ainda sete dias, farei chover sobre a terra quarenta dias e quarenta noites; e desfarei de sobre a face da terra toda a substância que fiz.	1	noites.	noites.	"(b). ""p"	0	1	0	0
atendimento	galeria	criar de centro de referência para atendimento à mulher	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	0	atendimento.	"""galeria"" is"	"(a). ""c"	1	1	1	1
tarde	galeria	o dia amanhece com mínima de 13°c em três lagoas, mas à tarde a máxima será de 28°c	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	0	galeria.	galeria	"(b). ""na"	0	1	0	0
boca	observadores	Até que de riso te encha a boca, e os teus lábios de júbilo.	de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa	0	"""observadores"	boca	"(b). ""de"	0	0	0	0
pajem	nome	Vendo, pois, o seu pajem de armas que Saul já era morto, também ele se lançou sobre a sua espada, e morreu com ele.	Eu vim em nome de meu Pai, e não me aceitais; se outro vier em seu próprio nome, a esse aceitareis.	1	"""nome"" is"	nome.	"(a). ""v"	0	1	1	1
euro	noites	o dinheiro para recapitalizar o banco virá de um fundo de 20 mil milhões criado recentemente para apoiar o sistema bancário daquela que é a terceira economia da zona euro	Porque, passados ainda sete dias, farei chover sobre a terra quarenta dias e quarenta noites; e desfarei de sobre a face da terra toda a substância que fiz.	1	"""noites"" is"	euro.	"(a). ""o"	0	0	1	0
benjamim	inimigos	E os homens de Israel viraram os rostos, e os homens de Benjamim pasmaram; porque viram que o mal lhes tocaria.	E eu derrubarei os seus inimigos perante a sua face, e ferirei aos que o odeiam.	1	"""inimigos"	"""inimigos"	"(a). ""e"	0	1	1	1
direitos	observadores	para ele, essas ações podem até não agradar num primeiro momento, porém buscam viabilizar a conduta e o bem-estar do povo brasileiro e negou, ainda, que vai acabar com os direitos trabalhistas	de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa	0	direitos.	direitos	"(a) """	1	0	1	1
democracia	observadores	a crise não é só do pt, é da democracia brasileira	de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa	0	"""observadores"	democracia	"(b). ""de"	0	0	0	0
peitoral	observadores	Então porás as duas cadeiazinhas de fieira de ouro nos dois anéis, nas extremidades do peitoral;	de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa	0	"""peitoral"""	observadores.	"(a). ""ent"	1	1	1	1
ouro	inimigos	Porém toda a prata, e o ouro, e os vasos de metal, e de ferro são consagrados ao SENHOR; irão ao tesouro do SENHOR.	E eu derrubarei os seus inimigos perante a sua face, e ferirei aos que o odeiam.	1	"""inimig"	inimigos.	"(a). ""p"	1	1	1	1
consultas	rodas	dinamizar o agendamento de consultas e exames laboratoriais	Então os querubins elevaram as suas asas, e as rodas os acompanhavam; e a glória do Deus de Israel estava em cima sobre eles.	1	"""consultas"""	rodas.	"(b). ""ent"	1	1	0	1
céus	siclos	Porque tornou a edificar os altos que Ezequias, seu pai, tinha destruído, e levantou altares a Baal, e fez um bosque como o que fizera Acabe, rei de Israel, e se inclinou diante de todo o exército dos céus, e os serviu.	E dos mil e setecentos e setenta e cinco siclos fez os colchetes das colunas, e cobriu os seus capitéis, e os cingiu de molduras.	0	"""céus"" is"	siclos	"(a). ""p"	1	1	1	1
superfície	galeria	a empresa fez uma extensa apresentação sobre o processo avançado de polimento que fez na superfície do dispositivo para garantir o acabamento elegante	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	0	superfície	superfície	"(a). ""a"	1	0	1	1
cortinas	inimigos	As cortinas do pátio, as suas colunas e as suas bases, e o reposteiro da porta do pátio,	E eu derrubarei os seus inimigos perante a sua face, e ferirei aos que o odeiam.	1	"""inimigos"	inimigos.	"(b). ""e"	0	1	0	0
requerimento	galeria	Os níveis de alfa-tocoferol no leite diminuíram com a progressão da lactação, e a provável ingestão dos leites colostro e de transição conseguiu atender ao requerimento nutricional do lactente.	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	1	requerimento.	galeria	"(a). ""os"	1	1	1	1
rascunho	rodas	está pronto o rascunho do texto da lei geral de licenciamento ambiental, que o governo temer pretende enviar ao congresso no final de setembro	Então os querubins elevaram as suas asas, e as rodas os acompanhavam; e a glória do Deus de Israel estava em cima sobre eles.	1	rascunho.	rodas.	"(b). ""ent"	1	1	0	1
desertos	observadores	Os teus profetas, ó Israel, são como raposas nos desertos.	de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa	0	desertos.	observadores.	"(b). ""de"	1	1	0	1
fundos	destino	atenta à necessidade de melhorar a transparência dos fundos, a entidade lançará em seu congresso que começa nesta segunda-feira, 12, em florianópolis, o seu primeiro código de governança de investimentos, de adesão voluntária dos fundos	passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez	0	fundos	destino	"(a). ""at"	1	1	1	1
desenvolvimento	observadores	efetivar a formação profissional, para atuar na formação técnica, na capacitação gerencial e desenvolvimento pessoal	de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa	1	desenvolviment	observadores	"(a) ""ef"	1	1	1	1
começar	nome	Constatou-se que 41% dos inquiridos saíam à noite, e 70% ingeriam bebidas alcoólicas; 66% começaram a sair à noite entre os 13 e os 15 anos de idade e 9% já tinham experimentado drogas pelo menos uma vez.	Eu vim em nome de meu Pai, e não me aceitais; se outro vier em seu próprio nome, a esse aceitareis.	1	começar	nome	"(a). ""con"	1	1	1	1
instrumentos	inimigos	a lei, cujo projeto será discutido na audiência, pretende regulamentar instrumentos para que o proprietário do solo urbano não edificado, subutilizado ou não utilizado promova o seu adequado aproveitamento	E eu derrubarei os seus inimigos perante a sua face, e ferirei aos que o odeiam.	1	instrumentos.	inimigos.	"(a). ""a"	1	1	1	1
glutamato	nome	N-acetil-aspartato (NAA), NAA total, creatina (Cr), colina, mio-inositol (MI) e a soma de glutamato e glutamina foram quantificados em relação ao conteúdo de água interna e as razões dos metabólitos foram calculadas utilizando Cr como referência.	Eu vim em nome de meu Pai, e não me aceitais; se outro vier em seu próprio nome, a esse aceitareis.	1	glutamato.	nome	"(a). ""n"	1	1	1	1
inclinou	inimigos	Esperei com paciência no SENHOR, e ele se inclinou para mim, e ouviu o meu clamor.	E eu derrubarei os seus inimigos perante a sua face, e ferirei aos que o odeiam.	1	inclinou.	"""inimigos"	"(b). ""e"	1	1	0	1
