Genre	Sentence	ComplexWord	Gold_Complexity	prompt1_pred	prompt2_pred	prompt3_pred	prompt4_pred	prompt5_pred	avg_pred
biomed	These hypotheses are supported by the findings that a) there was large inter-individual variation in transcript levels of CEBPG and each of the target genes and in non-BC individuals, b) CEBPG transcript abundance values were significantly correlated by bivariate analysis with the transcript abundance values of four key antioxidant and DNA repair genes in non-BC individuals, and c) that there was no correlation between CEBPG and these genes in BC individuals.	hypotheses	0.25	0.8	0.9	0.8	0.7	0.8	0.8
biomed	To test these hypotheses, transcription factor recognition sites common to the regulatory regions of the above correlated gene pairs were identified through in silico DNA sequence analysis, and their transcript abundance measured simultaneously with an expanded group of ten antioxidant and six DNA repair genes.	hypotheses	0.27	0.8	0.6	0.4	0.8	0.0	0.52
biomed	While the mechanism ensuring singular expression is unknown, many hypotheses have been proposed [14,16,19].	hypotheses	0.33	0.8	0.8	0.4	0.8	0.0	0.56
biomed	Mouse embryos that are homozygous for the genetic modification die during embryogenesis, and some of the models do not survive beyond gastrulation [8,11].	Mouse	0.25	0.0	0.0	0.0	0.0	0.0	0.0
biomed	The interaction of olfactory (or odorant) receptors with their odorant ligands is the first step in a signal transduction pathway that results in the perception of smell.	smell	0.25	0.0	0.5	0.6	0.2	0.0	0.26
biomed	Following one or two rounds of DNA replication in the absence of p150CAF-1, heterochromatin would become deprived of this molecule, which would cause the disruption of its 3-D organization.	rounds	0.25	0.4	0.8	0.0	0.0	0.0	0.24
biomed	ESG1 was originally identified as a transcript Ph34 that was down-regulated by retinoic acid in embryonic carcinoma cells [13].	transcript	0.25	0.4	0.0	0.8	0.3	0.0	0.3
biomed	However, the lack of association of transcript abundance level for CEBPG, XRCC1, ERCC5, GSTP1, SOD1, or GPX1 with age, gender or smoking history argues against such an explanation.	transcript	0.29	0.0	0.0	0.4	0.8	0.0	0.24
biomed	It is possible that a subtle increase in M-opsin transcript levels does occur in the rd7 retina, and that this difference could not be detected by in situ hybridization.	transcript	0.34	0.0	0.2	0.6	0.6	0.0	0.28
biomed	In two such cases, the transcript would encode a functional olfactory receptor, with the initiating methionine and first few amino acids encoded by an upstream exon, as has been observed previously for a subtelomeric human olfactory receptor gene [25].	transcript	0.35	0.4	0.0	0.4	0.0	0.0	0.16
biomed	Higher expression levels could be due to increased transcript number per cell and/or a greater number of olfactory neurons 'choosing' those genes.	transcript	0.36	0.0	0.4	0.6	0.6	0.0	0.32
biomed	Doses of raclopride as low as 0.5 mg/kg significantly disrupt motor behavior [25], although this peripheral dose is consistently used in learning paradigms [e.g. [6]].	dose	0.25	0.4	0.5	0.6	0.4	0.8	0.54
biomed	In addition to this specific chromatin assembly activity, CAF-1 interacts with several proteins present in heterochromatin, including heterochromatin protein 1 (HP1) and MBD1, a methyl-CpG binding domain protein that recruits histone deacetylase and repressive histone methyltransferase activities [13–15].	assembly	0.33	0.0	0.0	0.8	0.8	0.0	0.32
biomed	This strategy uses marker-assisted selection to identify male mice inheriting fewer donor alleles, than expected on average, during each backcross.	donor	0.25	0.8	0.0	0.8	0.8	1.0	0.68
biomed	Reversal learning in rodents can serve as an index of learning adaptability and alertness that correlates with human attentional-shift paradigms [17,18].	alertness	0.26	0.8	0.8	0.8	0.8	0.0	0.64
biomed	The phenotype of these patients is heterogeneous and treatment with a wide range of thiamin doses has produced limited success [1].	success	0.26	0.8	1.0	0.4	0.8	0.0	0.6
biomed	It now seems probable that the difference in the time of lethality of these two targeted Capn4 lines can be explained by different extents of disruption.	disruption	0.27	0.8	1.0	0.8	0.8	0.0	0.68
biomed	Indeed, complete deficiency for either huntingtin or the eed protein leads to abnormal streak development, lack of headfold formation, ectopic T, Evx1 and Nodal expression and disruption of anterior primitive streak mesoderm production [47].	disruption	0.27	1.0	0.8	0.8	0.3	1.0	0.78
biomed	Pulmonary hypoplasia is associated with abnormal diaphragmatic anatomy or function, and is known to occur as a secondary developmental defect in models of diaphragmatic dysfunction such as complete amuscularization [17] or phrenic nerve disruption [46].	disruption	0.3	0.8	0.9	0.8	0.7	0.0	0.64
biomed	In support of this view are several studies demonstrating that the disruption of dopamine signaling via acute blockade of dopamine receptors with dopamine receptor antagonists [3-9] or 6-OHDA lesions [1,10,11] do not disrupt phase 1, the palatability or primary reinforcing characteristics of a natural reinforcer (e.g. palatability) but disrupt phase 2, the formation of incentive salience.	disruption	0.31	0.8	1.0	0.8	0.8	1.0	0.88
biomed	JCW conceived of the study, participated in its design and coordination, and helped to draft the manuscript.	manuscript	0.27	0.8	0.8	0.8	0.7	0.0	0.62
biomed	DNM participated in the design of the study, performed the TF identification, carried out TA measurements, coordinated and participated in the statistical analysis and drafted the manuscript.	manuscript	0.29	0.0	0.8	1.0	0.7	0.0	0.5
biomed	JHP conceived and designed the study, coordinated the experiments and drafted the manuscript.	manuscript	0.31	0.8	0.5	0.8	1.0	0.0	0.62
biomed	In contrast, null mutations of either NT-3 or its receptor trkC result in loss of spiral neurons in the basal turn with formation of an inner spiral bundle of afferents extending to the basal tip.	contrast	0.27	0.8	0.8	1.0	0.6	0.0	0.64
biomed	In contrast, in Alk2/Wnt1-Cre mutants a sizeable septal mesenchyme could be seen, still without any obvious looping of the aortic sac and truncal OFT, suggesting that the mere presence of the septal mesenchyme, without correct smooth muscle cell differentiation, is not sufficient for OFT rotation.	contrast	0.29	0.8	0.7	0.8	0.7	0.6	0.72
biomed	In contrast, heterozygous mutants were healthy, fertile and survived more than 1 year without obvious abnormalities.	contrast	0.33	0.8	0.8	0.6	0.8	0.6	0.72
biomed	The bile is sterol poor and upon stimulation by increasing bile salt excretion, Abcg8/sterolin-2 deficient mice cannot respond, in contrast to the wild-type mice.	contrast	0.33	0.8	0.8	0.8	0.8	0.0	0.64
biomed	Intraocular pressure (IOP), C57BL/6J (B6), chromosome (Chr), polymerase chain reaction (PCR), carbonic anhydrase (CA)	chain	0.28	0.8	0.8	0.8	0.2	0.4	0.6
biomed	However, the high pseudogene count among singleton olfactory receptor genes (50%, versus 20% for clustered olfactory receptor genes) suggests that not all genomic locations are favorable for olfactory receptor gene survival, perhaps due to transcriptional constraints.	count	0.28	0.0	0.0	0.4	0.0	0.0	0.08
biomed	Since TRIM11 is implicated in protein degradation [46], it may play a role in PAX6 protein turnover.	turnover	0.28	0.8	0.4	0.6	0.4	0.0	0.44
biomed	In the absence of TGF-β2 signaling and Snail gene expression, hair placodes can form, but further follicle down-growth is blocked.	Snail	0.28	0.2	0.1	0.8	0.8	0.3	0.44
biomed	In this report, we have conducted detailed analyses on binding and helicase actions of mouse Mcm4/6/7 using various substrates including fork and bubble structures.	fork	0.29	0.0	0.4	1.0	0.7	0.0	0.42
biomed	PST domain, proline-, serine- and threonine-rich domain; PSD, post-synaptic density; PCR, polymerase chain reaction.	reaction	0.3	0.8	0.0	0.0	0.0	1.0	0.36
biomed	CIA = collagen-induced arthritis; CII = collagen type II; LOD = logarithm of the odds; MHC = major histocompatibility complex; PCR = polymerase chain reaction; QTL = quantitative trait locus; RA = rheumatoid arthritis.	reaction	0.48	0.8	0.6	0.0	0.0	1.0	0.48
biomed	K+ secretion and the generation of the endocochlear potential were measured using electrophysiological techniques.	secretion	0.3	0.4	0.6	0.6	0.8	0.0	0.48
biomed	These results were thought to support a direct role for annexin A7 in surfactant secretion, but in these studies annexin A7 mediated membrane fusion was separated from a second GTP-dependent mechanism [38].	secretion	0.35	0.8	0.9	0.4	0.1	0.0	0.44
biomed	These data suggest that there are mechanisms other than Abcg8/sterolin-2 that allow for the secretion of sitosterol into bile.	secretion	0.44	0.6	0.8	0.6	0.4	0.4	0.56
biomed	Recently, Kosters et al. reported that Abcg5/Abcg8 mRNA expression in a variety of different mouse strains correlated with biliary cholesterol secretion rates [30].	secretion	0.45	0.8	0.0	0.4	0.8	0.0	0.4
biomed	Because of the inflammation of the CF small intestine, and the possible effects of immune cells on mucus secretion, the genes in the identified regions which are involved in mast cell and neutrophil differentiation and behavior are of special interest as potential CF modifiers.	secretion	0.45	0.6	1.0	0.4	0.8	0.0	0.56
biomed	Both μ- and m-calpain have recently been detected in rodent sperm [47] and oocytes [45].	sperm	0.3	0.0	0.0	0.0	0.0	0.0	0.0
biomed	For example, there is a higher failure rate for meiosis in females, with human oocyte aneuploidy rates up to 25% versus about 2% in human sperm [3], and this may indicate that the checkpoints controlling and monitoring the events of meiotic progression in males are more stringent.	sperm	0.41	0.0	0.0	0.4	0.2	0.0	0.12
biomed	Assuming that Nr2e3 acts cell autonomously, we can conclude that the supernumerary S-cone-positive cells and the hybrid photoreceptors identified in the rd7 retina were redirected to these fates from postmitotic cells that were destined to become rods.	retina	0.3	0.8	0.8	0.4	0.8	0.0	0.56
biomed	The second pattern of derepression seen in the rd7 retina (type II), is represented by a scattered population of cells throughout the ONL that shows derepression of several cone-specific genes, including S-cone opsin.	retina	0.3	0.8	0.8	0.4	0.6	0.0	0.52
biomed	Lateral inhibitory circuits were postulated, in analogy to retina [34,35], to mediate contrast enhancement [24], for which physiological recordings [24,36,37] and modeling data, based on the well-known anatomy [29], provide additional support.	retina	0.34	1.0	1.0	0.6	0.4	0.0	0.6
biomed	In contrast to our findings, Peng et al. [19] reported that M-opsin expression is mildly increased in the rd7 mutant retina.	retina	0.36	0.8	0.8	0.2	0.0	0.0	0.36
biomed	First, close evaluation of the staining pattern of a number of type I genes in the rd7 mutant retina (e.g., see Table S1, genes G9, G19, and G24), reveals that, in addition to the background staining throughout the ONL, there is a more darkly staining subpopulation of cells scattered throughout this layer in a distribution corresponding to that of the supernumerary S-cone opsin-expressing cells.	retina	0.46	0.8	0.9	0.6	0.6	0.0	0.58
biomed	Additional data file 1 contains: Figure S1 showing the localization of apoptotic cells and macrophages in the subcutis of developing embryos; and Figure S2 showing immunohistochemical staining of the Ptdsr protein in macrophages derived from wild-type and Ptdsr-knockout mice.	staining	0.3	0.0	0.5	0.8	0.8	0.0	0.42
biomed	This wild-type staining pattern may simply reflect the fact that decreasing the amount of mutant protein by half makes it undetectable by immunocytochemistry.	staining	0.32	0.6	0.0	0.0	0.3	0.0	0.18
biomed	We observe Sam68 staining in the brain, heart, and intestine (see Figure 1) as well as liver, skin, and kidney (unpublished data) of late-stage embryos.	staining	0.34	0.4	0.4	0.8	0.7	0.0	0.46
biomed	To confirm these findings, the staining was repeated in kidneys taken from two further mice for each class, wild-type or mutant, with or without dDAVP treatment, with identical results.	staining	0.38	0.6	0.5	0.8	0.8	0.5	0.64
biomed	In two-cell stage wild-type embryos, DAPI staining is diffuse and fibrillar, with regions of higher density around the nucleolar precursor bodies (Figure 1E).	staining	0.4	0.6	0.7	0.4	0.4	0.6	0.54
biomed	We tested several of the available wtGFP variants for developmental neutrality and stability of widespread expression.	neutrality	0.3	0.6	0.8	0.8	0.8	0.0	0.6
biomed	Outside of the centromeric H3 variant, S. cerevisiae possesses only H3.3, which is expressed and incorporated into chromatin in a replication-independent fashion in higher eukaryotes [12].	variant	0.3	0.8	0.8	0.4	0.5	0.8	0.66
biomed	Several proteins are reported to localize to the XY body, including BRCA1, ATR, the histone variant H3.3, and modified histones such as ubiquitinated H2A (Ub-H2A) and phosphorylated H2AX (γH2AX) [12-15].	variant	0.36	1.0	1.0	0.4	0.7	0.0	0.62
